module,metric,value,unit,source,source_url,date_accessed,confidence,notes
Labor_Market_Transformation,us_jobs_displaced_by_ai_2025_millions,1.5,millions,"Goldman Sachs 2026; McKinsey 2025; IMF 2025","https://www.goldmansachs.com","2026-07-14",Medium,"~1.5M US jobs displaced in 2025 (net of augmentation)"
Labor_Market_Transformation,us_jobs_augmented_by_ai_2025_millions,12,millions,"McKinsey 2025; Goldman Sachs 2026","https://www.mckinsey.com","2026-07-14",High,"~12M jobs augmented (8x displacement)"
Labor_Market_Transformation,global_jobs_displaced_by_ai_2030_millions,83,millions,"IMF 2025; WEF Future of Jobs 2025","https://www.imf.org","2026-07-14",Medium,"83M displaced globally by 2030 (IMF baseline)"
Labor_Market_Transformation,global_jobs_created_ai_2030_millions,69,millions,"WEF Future of Jobs 2025; PwC 2025","https://www.weforum.org","2026-07-14",Medium,"69M new jobs created by 2030 (net -14M)"
Labor_Market_Transformation,wef_net_job_creation_2030_millions,78,millions,"WEF Future of Jobs Report 2025","https://www.weforum.org","2026-07-14",Medium,"WEF projects 78M net new jobs by 2030 (170M created, 92M displaced)"
Labor_Market_Transformation,ai_exposure_high_skill_workers_pct,0.27,ratio,"Anthropic Economic Index 2025; Goldman Sachs 2026","https://www.anthropic.com","2026-07-14",High,"27% of workers in high AI-exposure occupations"
Labor_Market_Transformation,ai_exposure_female_workers_pct,0.55,ratio,"Anthropic Economic Index 2025","https://www.anthropic.com","2026-07-14",High,"55% of high-exposure workers are female (disproportionate impact)"
Labor_Market_Transformation,ai_exposure_older_workers_pct,0.45,ratio,"Anthropic Economic Index 2025","https://www.anthropic.com","2026-07-14",High,"45% of high-exposure workers over 40 (age bias risk)"
Labor_Market_Transformation,entry_level_hiring_decline_software_2025_pct,0.20,ratio,"Goldman Sachs 2026; The Economy 2026","https://www.goldmansachs.com","2026-07-14",High,"20% decline in software dev hiring ages 22-25 (2024-2025)"
Labor_Market_Transformation,junior_analyst_role_reduction_pct,0.30,ratio,"MindStudio 2026; AgentMarketCap 2026","https://mindstudio.ai","2026-07-14",Medium,"30% reduction in entry-level analyst roles (AI agent substitution)"
Labor_Market_Transformation,ai_related_new_roles_2025_2026_millions,2.1,millions,"Swfte 2026; Vention 2026; WEF 2025","https://www.swfte.com","2026-07-14",High,"2.1M new AI-related roles created globally (2025-2026)"
Labor_Market_Transformation,agentops_specialist_salary_premium_pct,0.50,ratio,"AgentMarketCap 2026; HBR 2026","https://agentmarketcap.ai","2026-07-14",Medium,"AgentOps/AI governance roles command 50% salary premium"
Labor_Market_Transformation,reskilling_cost_per_worker_usd,15000,USD,"WEF 2025; OECD 2025; WIOA outcomes 2025","https://www.weforum.org","2026-07-14",Medium,"$15K avg reskilling cost (range $5K-$50K by role)"
Labor_Market_Transformation,reskilling_time_months,6,months,"WEF 2025; OECD 2025; Coursera/edX enterprise 2025","https://www.weforum.org","2026-07-14",Medium,"6-12 months for AI-adjacent reskilling (data, prompt eng, agent ops)"
Labor_Market_Transformation,ai_adoption_productivity_gain_coding_pct,0.26,ratio,"McKinsey 2025; Meta/Google internal 2025; Anthropic 2025","https://www.mckinsey.com","2026-07-14",High,"26% productivity gain in software development (measured)"
Labor_Market_Transformation,ai_adoption_productivity_gain_support_pct,0.15,ratio,"Brynjolfsson 2023; QJE 2024; Anthropic 2025","https://www.nber.org","2026-07-14",High,"15% productivity gain in customer support (resolved tickets/hr)"
Labor_Market_Transformation,ai_adoption_productivity_gain_marketing_pct,0.50,ratio,"McKinsey 2025; PwC 2025","https://www.mckinsey.com","2026-07-14",Medium,"50% productivity gain in marketing output (content generation)"
Labor_Market_Transformation,ai_adoption_productivity_gain_writing_pct,0.40,ratio,"Noy & Zhang 2023 Science; Dell'Acqua 2023 BCG","https://www.science.org","2026-07-14",High,"40% faster writing tasks with quality maintained"
Labor_Market_Transformation,ai_adoption_productivity_gain_radiology_pct,0.00,ratio,"Goldman Sachs 2026; CNN 2026","https://www.goldmansachs.com","2026-07-14",High,"No net displacement in radiology; demand increased with AI assist"
Labor_Market_Transformation,ai_adoption_productivity_gain_legal_pct,0.20,ratio,"Kanazawa 2023; Agrawal 2023; MindStudio 2026","https://www.mindstudio.ai","2026-07-14",Medium,"20% productivity gain in legal document review/drafting"
